t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,d_hat_norm,c0,c1,c2,runtime
3.500000,1.087341652e-04,1.937107123e-04,3.604100514e-07,9.685536080e-05,1.564406033e-04,2.325071189e-02,3.119975817e+01,2.479900306e-06,1.991810904e-02,9.150913e-16,2.968558e-21,1.156772e-24,1.320266e-02
3.550000,1.093164572e-04,1.950481085e-04,1.413752058e-04,9.752406659e-05,1.578708047e-04,4.457253429e-01,3.141241606e+01,2.528672084e-06,2.174887632e-02,2.443292e-15,1.278980e-18,8.908404e-21,8.649069e-03
3.600000,1.059060653e-04,1.978929054e-04,7.949110438e-05,9.894646206e-05,1.555755085e-04,4.265271871e-01,3.140477351e+01,2.537773349e-06,2.154352584e-02,1.776847e-15,4.402611e-18,2.067677e-19,8.646539e-03
3.650000,1.018576690e-04,2.006177107e-04,6.715656916e-05,1.003088651e-04,1.530660976e-04,4.133123635e-01,3.139975383e+01,2.549323159e-06,2.144154503e-02,1.999073e-15,6.823914e-18,1.190982e-19,8.966989e-03
3.700000,9.860316224e-05,2.028648727e-04,6.806540105e-05,1.014324436e-04,1.511504978e-04,3.997029903e-01,3.139606427e+01,2.562341866e-06,2.136091932e-02,1.557825e-15,7.758709e-18,3.415384e-19,1.222066e-02
3.750000,9.636751560e-05,2.046077310e-04,7.862512864e-05,1.023038737e-04,1.498548984e-04,3.835560685e-01,3.139245255e+01,2.575923792e-06,2.126842271e-02,1.780040e-15,5.954033e-18,1.264247e-18,8.969920e-03
3.800000,9.498196208e-05,2.058776270e-04,9.202390746e-05,1.029388210e-04,1.490268177e-04,3.641839722e-01,3.138867112e+01,2.588018033e-06,2.115873257e-02,1.556772e-15,1.396305e-17,6.673724e-19,8.707820e-03
3.850000,9.423098182e-05,2.067144251e-04,1.039500511e-04,1.033572192e-04,1.485097933e-04,3.413932634e-01,3.138482394e+01,2.596843517e-06,2.103215927e-02,1.332277e-15,6.673528e-18,1.536056e-18,8.789559e-03
3.900000,9.394281585e-05,2.071558230e-04,1.128608332e-04,1.035779201e-04,1.481869163e-04,3.151655790e-01,3.138113401e+01,2.601284957e-06,2.088970999e-02,1.776834e-15,2.075170e-17,1.374946e-18,9.064660e-03
3.950000,9.400255636e-05,2.072356428e-04,1.184292264e-04,1.036178293e-04,1.479833365e-04,2.855537947e-01,3.137786728e+01,2.600840185e-06,2.073253630e-02,1.557674e-15,1.123827e-17,1.833890e-18,8.838840e-03
4.000000,9.434415454e-05,2.069842416e-04,1.207722417e-04,1.034921251e-04,1.478586248e-04,2.526516614e-01,3.137530121e+01,2.595479077e-06,2.056189185e-02,8.899179e-16,1.768720e-17,9.133503e-19,8.887100e-03
4.050000,9.493824936e-05,2.064293094e-04,1.201626088e-04,1.032146660e-04,1.477981476e-04,2.165905094e-01,3.137370699e+01,2.585513989e-06,2.037914571e-02,2.220702e-15,3.373006e-17,2.188600e-18,8.774419e-03
4.100000,9.578061196e-05,2.055967293e-04,1.169280348e-04,1.027983706e-04,1.478056433e-04,1.775502787e-01,3.137333598e+01,2.571497211e-06,2.018579844e-02,1.116357e-15,3.108061e-18,5.631733e-18,8.613310e-03
4.150000,9.688228214e-05,2.045110410e-04,1.114205420e-04,1.022555308e-04,1.478972025e-04,1.357916070e-01,3.137440747e+01,2.554141543e-06,1.998349592e-02,2.225079e-15,1.302146e-17,2.006448e-18,8.642629e-03
4.200000,9.826144095e-05,2.031961135e-04,1.040149787e-04,1.015980634e-04,1.480963888e-04,9.176928457e-02,3.137709717e+01,2.534257811e-06,1.977404143e-02,1.333985e-15,4.667570e-18,9.918519e-19,8.647700e-03
4.250000,9.993687385e-05,2.016754095e-04,9.512478572e-05,1.008377110e-04,1.484302084e-04,4.689065480e-02,3.138152630e+01,2.512704467e-06,1.955940520e-02,1.335287e-15,1.473739e-17,5.163189e-18,8.693730e-03
4.300000,1.019229148e-04,1.999723885e-04,8.523620190e-05,9.998620454e-05,1.489257181e-04,2.055100368e-02,3.138775189e+01,2.490345961e-06,1.934173016e-02,2.001917e-15,1.346350e-17,2.109018e-18,8.649549e-03
4.350000,1.042258109e-04,1.981107717e-04,7.497131367e-05,9.905539602e-05,1.496071526e-04,6.017177407e-02,3.139575846e+01,2.468017790e-06,1.912333159e-02,1.999171e-15,5.727918e-18,1.564464e-18,8.724150e-03
4.400000,1.068414443e-04,1.961147209e-04,6.519593560e-05,9.805736899e-05,1.504935283e-04,1.102080114e-01,3.140545184e+01,2.446496955e-06,1.890668874e-02,1.783905e-15,1.744330e-17,2.150433e-18,8.840539e-03
4.450000,1.097542952e-04,1.940090398e-04,5.716217943e-05,9.700452998e-05,1.515967292e-04,1.616134931e-01,3.141665572e+01,2.426477103e-06,1.869442630e-02,2.001374e-15,1.347196e-17,2.462127e-18,1.334423e-02
4.500000,1.129374558e-04,1.918193462e-04,5.251511135e-05,9.590968182e-05,1.529201058e-04,2.130201505e-01,3.142911157e+01,2.408547999e-06,1.848928427e-02,1.778568e-15,3.064084e-17,1.077946e-18,8.696169e-03
4.550000,1.163534464e-04,1.895721347e-04,5.270612919e-05,9.478607545e-05,1.544576158e-04,2.635015217e-01,3.144248260e+01,2.393179187e-06,1.829407558e-02,1.556667e-15,1.382949e-17,2.748566e-18,8.739059e-03
4.600000,1.199555641e-04,1.872948522e-04,5.790594350e-05,9.364743404e-05,1.561935180e-04,3.121622518e-01,3.145636236e+01,2.380707857e-06,1.811163176e-02,1.555367e-15,1.999773e-17,1.995178e-18,8.752349e-03
4.650000,1.236895242e-04,1.850158562e-04,6.691326166e-05,9.250794018e-05,1.581026034e-04,3.580846002e-01,3.147028825e+01,2.371331060e-06,1.794473797e-02,2.220965e-15,4.922208e-18,7.924946e-19,8.650550e-03
4.700000,1.274952038e-04,1.827643258e-04,7.819870234e-05,9.138217607e-05,1.601509144e-04,4.003345640e-01,3.148376006e+01,2.365102471e-06,1.779605977e-02,2.442692e-15,1.299422e-17,2.872977e-19,8.636350e-03
4.750000,1.313083753e-04,1.805699916e-04,9.057191941e-05,9.028500762e-05,1.622968852e-04,4.379875248e-01,3.149626297e+01,2.361934010e-06,1.766806485e-02,2.223367e-15,6.809782e-18,3.152079e-19,8.652489e-03
4.800000,1.350623757e-04,1.784627914e-04,1.032293595e-04,8.923140694e-05,1.644928167e-04,4.701635095e-01,3.150729403e+01,2.361602657e-06,1.756294370e-02,2.009169e-15,4.038449e-18,2.768826e-19,1.345382e-02
4.850000,1.386897085e-04,1.764724081e-04,1.156300488e-04,8.823621402e-05,1.666866000e-04,4.960672674e-01,3.151639056e+01,2.363762773e-06,1.748253370e-02,1.781002e-15,9.209821e-18,5.212192e-19,8.655889e-03
4.900000,1.421235979e-04,1.746276789e-04,1.273934130e-04,8.731384598e-05,1.688236043e-04,5.150290841e-01,3.152315821e+01,2.367964148e-06,1.742825165e-02,1.129266e-15,2.641491e-18,1.679144e-19,8.640259e-03
4.950000,1.452995193e-04,1.729559184e-04,1.382385848e-04,8.647797023e-05,1.708486516e-04,5.265422003e-01,3.152729634e+01,2.373675716e-06,1.740103986e-02,1.776359e-15,7.873215e-19,6.014273e-20,8.632939e-03
5.000000,1.481567151e-04,1.714823119e-04,1.479506752e-04,8.574116450e-05,1.727080051e-04,2.206754028e-02,3.166433141e+01,2.380314468e-06,1.740133044e-02,1.370884e-15,1.565612e-19,1.305010e-22,8.662699e-03
5.050000,1.247276451e-04,1.671126264e-04,5.811067301e-04,8.355632608e-05,1.759358536e-04,2.010739986e+00,3.387634840e+01,2.524045040e-06,5.441398557e-02,2.003283e-15,2.024025e-18,2.713358e-19,8.920370e-03
5.100000,1.229204374e-04,1.659053825e-04,4.682150715e-04,8.295270041e-05,1.509806816e-04,1.841816499e+00,3.360950655e+01,2.122403407e-06,1.817775755e-02,1.559164e-15,1.582091e-17,4.792991e-18,8.620609e-03
5.150000,1.089276845e-04,1.669755853e-04,1.627821328e-04,8.348780121e-05,1.314487436e-04,1.647228937e+00,3.320521686e+01,1.819633971e-06,1.727395689e-02,1.556210e-15,4.308941e-18,6.296665e-18,8.684629e-03
5.200000,9.631458411e-05,1.673638937e-04,1.766295911e-04,8.368196172e-05,1.202153253e-04,1.420582706e+00,3.272272619e+01,1.714095298e-06,1.746300217e-02,2.443312e-15,2.415639e-17,1.147703e-17,8.590739e-03
5.250000,8.950350307e-05,1.683831215e-04,2.336395629e-04,8.419156922e-05,1.150014723e-04,1.166093409e+00,3.215305690e+01,1.690422520e-06,1.779035276e-02,1.554825e-15,2.853626e-17,1.481689e-17,1.168796e-02
5.300000,8.576571867e-05,1.704307660e-04,2.828839068e-04,8.521539244e-05,1.121932714e-04,8.949242432e-01,3.150746234e+01,1.705370956e-06,1.810463375e-02,1.555345e-15,1.791661e-17,5.880188e-18,8.728850e-03
5.350000,8.188172334e-05,1.734616058e-04,3.140160472e-04,8.673081497e-05,1.090413134e-04,6.204866954e-01,3.080431514e+01,1.728460842e-06,1.839687180e-02,2.220614e-15,3.457407e-17,3.007340e-17,8.602990e-03
5.400000,7.617790629e-05,1.772581208e-04,3.245818242e-04,8.862907177e-05,1.043784377e-04,3.609110773e-01,3.006359920e+01,1.745288988e-06,1.865114979e-02,2.014221e-15,6.510043e-17,2.061250e-17,8.828909e-03
5.450000,6.857671592e-05,1.815180656e-04,3.151724829e-04,9.075904020e-05,9.844743072e-05,1.816308310e-01,2.930520209e+01,1.755295252e-06,1.885008913e-02,1.332574e-15,3.836878e-17,3.051956e-17,1.378096e-02
5.500000,6.052917345e-05,1.859036479e-04,2.877383892e-04,9.295183025e-05,9.267093861e-05,2.733473520e-01,2.854825009e+01,1.767319644e-06,1.898081525e-02,1.113038e-15,4.216382e-17,2.631805e-17,8.632639e-03
5.550000,5.529884866e-05,1.900846886e-04,2.450947460e-04,9.504235128e-05,8.943924536e-05,4.783343694e-01,2.781074536e+01,1.795298628e-06,1.903818885e-02,1.339042e-15,4.611318e-17,2.350557e-18,8.664099e-03
5.600000,5.731730412e-05,1.937777391e-04,1.911243200e-04,9.688887813e-05,9.144577088e-05,6.822032631e-01,2.710927423e+01,1.854750166e-06,1.902643348e-02,1.780398e-15,1.968167e-17,4.065569e-17,8.631949e-03
5.650000,6.859917717e-05,1.967763780e-04,1.325291957e-04,9.838820056e-05,1.003088801e-04,8.686583302e-01,2.645873017e+01,1.960094932e-06,1.895928973e-02,2.220513e-15,2.168249e-17,1.311140e-17,8.573689e-03
5.700000,8.710730269e-05,1.989683708e-04,8.824837193e-05,9.948419628e-05,1.156748004e-04,1.033419312e+00,2.587206771e+01,2.122657115e-06,1.885863563e-02,2.222619e-15,6.432943e-17,8.294399e-18,8.611159e-03
5.750000,1.098604073e-04,2.003381074e-04,1.020276513e-04,1.001690610e-04,1.358808926e-04,1.174601397e+00,2.536013083e+01,2.349164025e-06,1.875170617e-02,1.556282e-15,1.392229e-17,1.085950e-18,8.746609e-03
5.800000,1.346740395e-04,2.009557451e-04,1.639762997e-04,1.004778834e-04,1.590491736e-04,1.291074619e+00,2.493159572e+01,2.640638508e-06,1.866731430e-02,2.222719e-15,1.018900e-17,1.082490e-17,8.585399e-03
